"id","studentId","taskLibraryId","correct","mistakes","totalAnswers","answerRate","date"
31838,4345,247,"38.00",32,58,"2","2026-02-05"
31839,4860,194,"11.00",7,15,"1.8","2026-02-05"
31840,4945,345,"1.00",0,1,"0.4","2026-02-05"
31841,4860,183,"0.00",3,1,"0.7","2026-02-05"
31842,4939,264,"18.00",3,20,"1.3","2026-02-05"
31843,4598,256,"96.00",5,100,"5.7","2026-02-05"
31844,5717,17,"30.00",0,30,"8.1","2026-02-05"
31845,1435,22,"29.00",1,30,"6.4","2026-02-05"
31846,422,245,"22.00",3,24,"2.4","2026-02-05"
31847,4948,345,"0.00",1,1,"0.1","2026-02-05"
31848,5998,264,"17.00",5,20,"0.7","2026-02-05"
31849,7548,183,"120.00",0,120,"14.8","2026-02-05"
31850,2059,189,"19.00",1,20,"4.7","2026-02-05"
31851,1435,11,"60.00",0,60,"7.5","2026-02-05"
31852,4956,264,"16.00",6,20,"0.5","2026-02-05"
31853,7548,191,"20.00",0,20,"5.6","2026-02-05"
31854,7761,183,"20.00",0,20,"20","2026-02-05"
31855,4958,345,"0.00",2,1,"0.2","2026-02-05"
31856,4808,368,"19.00",1,20,"1.5","2026-02-05"
31857,4440,368,"19.00",1,20,"1.5","2026-02-05"
31858,8745,280,"20.00",0,20,"16","2026-02-05"
31859,1435,46,"13.00",2,15,"3.4","2026-02-05"
31860,4947,345,"0.00",1,1,"0.5","2026-02-05"
31861,4933,264,"17.00",3,20,"2","2026-02-05"
31862,6931,200,"19.00",1,20,"3.6","2026-02-05"
31863,4931,264,"18.00",2,20,"1.2","2026-02-05"
31864,3781,660,"19.00",2,21,"15","2026-02-05"
31865,8352,37,"1.00",8,2,"0.3","2026-02-05"
31866,4956,345,"0.00",7,1,"0.3","2026-02-05"
31867,6931,28,"3.00",0,3,"2.2","2026-02-05"
31868,5717,182,"194.00",6,200,"6","2026-02-05"
31869,7548,200,"20.00",0,20,"2.1","2026-02-05"
31870,4930,345,"0.00",1,1,"0.5","2026-02-05"
31871,6599,183,"21.00",0,21,"6.7","2026-02-05"
31872,4946,264,"18.00",2,20,"1.3","2026-02-05"
31873,6931,183,"16.00",0,16,"20.1","2026-02-05"
31874,3781,15,"2.00",1,3,"2.4","2026-02-05"
31875,3771,364,"2.00",1,3,"2","2026-02-05"
31876,6790,252,"32.00",5,35,"2.2","2026-02-05"
31877,5503,194,"78.00",3,80,"7.1","2026-02-05"
31878,6710,183,"20.00",0,20,"28.6","2026-02-05"
31879,4958,264,"14.00",6,20,"1.5","2026-02-05"
31880,4937,345,"0.00",9,1,"0.4","2026-02-05"
31881,3792,660,"15.00",8,21,"11.1","2026-02-05"
31882,4931,345,"1.00",0,1,"0.7","2026-02-05"
31883,2371,73,"0.75",30,5,"0.9","2026-02-05"
31884,3771,15,"3.00",0,3,"1.8","2026-02-05"
31885,5777,197,"6.75",5,8,"1.1","2026-02-05"
31886,3352,15,"1.00",4,3,"0.4","2026-02-05"
31887,4224,297,"108.00",6,113,"22.6","2026-02-05"
31888,4962,264,"18.00",3,20,"0.4","2026-02-05"
31889,2345,73,"1.25",66,10,"0.4","2026-02-05"
31890,3771,660,"19.00",4,21,"14.3","2026-02-05"
31891,1957,198,"109.00",1,110,"22","2026-02-05"
31892,3790,364,"2.00",1,3,"0.8","2026-02-05"
31893,4224,348,"14.00",2,15,"10.1","2026-02-05"
31894,8352,183,"59.00",1,60,"9.6","2026-02-05"
31895,6710,212,"38.00",2,40,"15.8","2026-02-05"
31896,4947,264,"19.00",1,20,"1.2","2026-02-05"
31897,8741,73,"2.75",13,6,"0.3","2026-02-05"
31898,2652,73,"5.00",0,5,"1.6","2026-02-05"
31899,4946,345,"1.00",0,1,"1","2026-02-05"
31900,1435,32,"28.00",2,30,"5.1","2026-02-05"
31901,8352,190,"20.00",0,20,"6.2","2026-02-05"
31902,855,202,"65.00",12,75,"5","2026-02-05"
31903,5700,360,"9.00",2,10,"2.8","2026-02-05"
31904,4328,368,"19.00",1,20,"0.6","2026-02-05"
31905,4234,348,"15.00",0,15,"13","2026-02-05"
31906,3790,660,"17.00",6,21,"11.6","2026-02-05"
31907,7254,491,"13.00",4,15,"8","2026-02-05"
31908,8352,248,"40.00",0,40,"3.6","2026-02-05"
31909,2345,782,"13.00",23,25,"1.7","2026-02-05"
31910,4019,189,"153.00",7,160,"7","2026-02-05"
31911,5654,366,"20.00",0,20,"13","2026-02-05"
31912,4155,297,"133.00",5,138,"27.6","2026-02-05"
31913,4261,198,"66.00",0,66,"14.3","2026-02-05"
31914,4930,264,"15.00",8,20,"0.7","2026-02-05"
31915,6009,495,"5.00",3,6,"0.4","2026-02-05"
31916,7335,256,"89.00",1,90,"2.1","2026-02-05"
31917,4234,297,"226.00",12,238,"23.8","2026-02-05"
31918,6420,296,"0.75",1,1,"0","2026-02-05"
31919,2363,16,"0.00",3,2,"0.5","2026-02-05"
31920,2363,430,"1.00",0,1,"0.3","2026-02-05"
31921,2363,61,"1.00",0,1,"2","2026-02-05"
31922,2363,44,"1.00",0,1,"1.2","2026-02-05"
31923,4155,348,"13.00",2,15,"7.8","2026-02-05"
31924,8741,416,"7.00",4,10,"2.4","2026-02-05"
31925,2652,782,"45.00",28,60,"4","2026-02-05"
31926,7117,225,"200.00",0,200,"9.9","2026-02-05"
31927,6768,495,"21.00",5,24,"1.6","2026-02-05"
31928,837,11,"29.00",1,30,"32.1","2026-02-05"
31929,4019,195,"40.00",0,40,"8.1","2026-02-05"
31930,1416,361,"229.00",7,236,"15.4","2026-02-05"
31931,4559,46,"28.00",3,30,"3.7","2026-02-05"
31932,6420,28,"13.00",20,18,"1.6","2026-02-05"
31933,6820,256,"50.00",0,50,"4.3","2026-02-05"
31934,8294,11,"88.00",2,90,"13.8","2026-02-05"
31935,6018,425,"9.00",6,14,"1","2026-02-05"
31936,6013,425,"10.00",6,14,"1","2026-02-05"
31937,837,36,"2.00",0,2,"0.9","2026-02-05"
31938,4647,17,"30.00",0,30,"12.8","2026-02-05"
31939,6688,495,"23.00",2,25,"1.7","2026-02-05"
31940,7117,16,"0.00",27,2,"3.5","2026-02-05"
31941,6008,495,"9.00",1,10,"0.7","2026-02-05"
31942,7246,495,"16.00",2,18,"1.2","2026-02-05"
31943,837,27,"18.00",4,22,"11","2026-02-05"
31944,3774,15,"3.00",0,3,"1","2026-02-05"
31945,7222,245,"12.00",182,74,"5.4","2026-02-05"
31946,2050,189,"20.00",0,20,"4.5","2026-02-05"
31947,6005,495,"17.00",1,18,"1.2","2026-02-05"
31948,6690,495,"4.00",8,6,"0.4","2026-02-05"
31949,6003,495,"30.00",2,31,"2.1","2026-02-05"
31950,2322,16,"1.00",11,4,"0.8","2026-02-05"
31951,2322,430,"0.00",1,1,"0.5","2026-02-05"
31952,2322,61,"2.00",0,2,"2.8","2026-02-05"
31953,2322,44,"1.00",1,2,"2","2026-02-05"
31954,6691,495,"14.00",1,15,"1","2026-02-05"
31955,1437,189,"19.00",1,20,"3.4","2026-02-05"
31956,6020,396,"0.00",1,1,"0.8","2026-02-05"
31957,6020,36,"8.00",0,8,"2.9","2026-02-05"
31958,6020,433,"1.00",0,1,"0.7","2026-02-05"
31959,6016,495,"14.00",1,15,"1","2026-02-05"
31960,6102,495,"18.00",2,19,"1.3","2026-02-05"
31961,6010,495,"15.00",4,18,"1.2","2026-02-05"
31962,4019,183,"38.00",2,40,"14.4","2026-02-05"
31963,6004,495,"14.00",1,15,"1","2026-02-05"
31964,6017,495,"17.00",1,18,"1.2","2026-02-05"
31965,4647,217,"26.00",5,30,"8.6","2026-02-05"
31966,2199,225,"18.00",2,20,"4.5","2026-02-05"
31967,6420,183,"3.00",0,3,"12.7","2026-02-05"
31968,3709,28,"4.50",2,5,"0.6","2026-02-05"
31969,5679,190,"19.00",1,20,"9.4","2026-02-05"
31970,2284,16,"2.00",0,2,"3.1","2026-02-05"
31971,2284,430,"0.00",1,1,"2","2026-02-05"
31972,2284,61,"1.00",0,1,"4.6","2026-02-05"
31973,2284,44,"1.00",0,1,"1.9","2026-02-05"
31974,2284,183,"21.00",0,21,"32.6","2026-02-05"
31975,8748,384,"14.00",2,15,"1.7","2026-02-05"
31976,7910,278,"70.00",3,72,"15.1","2026-02-05"
31977,7030,390,"20.00",0,20,"2.2","2026-02-05"
31978,5679,280,"19.00",1,20,"20.7","2026-02-05"
31979,4647,43,"39.00",1,40,"10.6","2026-02-05"
31980,5694,185,"19.00",1,20,"5.8","2026-02-05"
31981,3784,15,"3.00",0,3,"0.8","2026-02-05"
31982,2345,495,"0.00",2,0,"0","2026-02-05"
31983,5645,396,"0.00",6,1,"0.9","2026-02-05"
31984,5645,36,"6.00",4,8,"1.4","2026-02-05"
31985,5645,433,"1.00",0,1,"0.5","2026-02-05"
31986,5679,195,"59.00",1,60,"23.2","2026-02-05"
31987,1874,198,"262.00",4,266,"26.6","2026-02-05"
31988,5654,396,"0.00",1,1,"0.9","2026-02-05"
31989,5654,36,"7.00",1,8,"1.8","2026-02-05"
31990,5654,433,"1.00",0,1,"2","2026-02-05"
31991,3774,364,"3.00",0,3,"1.3","2026-02-05"
31992,3981,660,"19.00",4,21,"10.4","2026-02-05"
31993,5660,396,"1.00",0,1,"0.5","2026-02-05"
31994,5660,36,"12.00",5,16,"3.3","2026-02-05"
31995,5660,433,"2.00",0,2,"3","2026-02-05"
31996,3788,15,"3.00",0,3,"1.9","2026-02-05"
31997,5679,185,"20.00",0,20,"14","2026-02-05"
31998,5648,396,"0.00",4,1,"0.9","2026-02-05"
31999,5648,36,"6.00",3,8,"0.9","2026-02-05"
32000,5648,433,"1.00",0,1,"1.5","2026-02-05"
32001,4559,32,"25.00",5,30,"3.2","2026-02-05"
32002,6006,495,"21.00",6,21,"1.4","2026-02-05"
32003,3784,364,"2.00",1,3,"1.8","2026-02-05"
32004,837,88,"46.00",3,49,"5.6","2026-02-05"
32005,3774,660,"38.00",6,42,"11.8","2026-02-05"
32006,3797,15,"3.00",0,3,"1.5","2026-02-05"
32007,8447,256,"118.00",6,120,"5.6","2026-02-05"
32008,6769,495,"11.00",2,12,"0.8","2026-02-05"
32009,3352,660,"34.00",14,42,"5.9","2026-02-05"
32010,3788,660,"19.00",6,21,"8.5","2026-02-05"
32011,6691,366,"20.00",0,20,"14","2026-02-05"
32012,6102,353,"43.00",2,45,"2.8","2026-02-05"
32013,2345,398,"7.00",1,8,"1.6","2026-02-05"
32014,3981,15,"2.00",2,3,"1","2026-02-05"
32015,3522,660,"42.00",0,42,"24.2","2026-02-05"
32016,6790,266,"36.00",6,40,"0.9","2026-02-05"
32017,3784,660,"20.00",1,21,"20.7","2026-02-05"
32018,5679,273,"13.00",4,15,"4.8","2026-02-05"
32019,844,519,"17.00",0,17,"3.4","2026-02-05"
32020,8442,217,"30.00",0,30,"11.5","2026-02-05"
32021,8606,37,"1.00",4,2,"0.2","2026-02-05"
32022,4019,32,"28.00",2,30,"6.8","2026-02-05"
32023,4998,247,"57.00",2,58,"17.7","2026-02-05"
32024,3792,15,"2.00",2,3,"0.5","2026-02-05"
32025,6003,105,"10.00",0,10,"1.1","2026-02-05"
32026,5686,27,"18.00",2,20,"14","2026-02-05"
32027,6686,495,"20.00",1,21,"1.4","2026-02-05"
32028,8748,24,"22.00",1,23,"2.7","2026-02-05"
32029,3981,364,"1.00",4,3,"1.1","2026-02-05"
32030,5694,273,"12.00",6,15,"1.6","2026-02-05"
32031,843,273,"20.00",0,20,"3.3","2026-02-05"
32032,4953,345,"0.00",1,1,"0.1","2026-02-05"
32033,3776,15,"2.00",1,3,"1.3","2026-02-05"
32034,8741,92,"4.00",1,5,"0.9","2026-02-05"
32035,5679,191,"39.00",1,40,"13.1","2026-02-05"
32036,3431,348,"11.00",5,15,"8.5","2026-02-05"
32037,5684,191,"100.00",0,100,"9.9","2026-02-05"
32038,3788,364,"2.00",1,3,"2.6","2026-02-05"
32039,5687,191,"56.00",0,56,"7.3","2026-02-05"
32040,3787,660,"21.00",0,21,"26.2","2026-02-05"
32041,5676,188,"26.00",1,27,"17.1","2026-02-05"
32042,3782,15,"3.00",0,3,"1.2","2026-02-05"
32043,7117,317,"17.00",6,20,"5.3","2026-02-05"
32044,5692,291,"37.00",3,40,"2.2","2026-02-05"
32045,837,519,"27.00",1,28,"5.6","2026-02-05"
32046,3783,660,"18.00",9,21,"7.1","2026-02-05"
32047,3776,364,"1.00",2,3,"1.2","2026-02-05"
32048,420,245,"13.00",20,24,"0.9","2026-02-05"
32049,7246,490,"47.00",4,51,"3.6","2026-02-05"
32050,3797,364,"3.00",0,3,"2.7","2026-02-05"
32051,5679,227,"36.00",5,40,"8.7","2026-02-05"
32052,5789,183,"135.00",2,137,"19.4","2026-02-05"
32053,3796,364,"3.00",0,3,"2.2","2026-02-05"
32054,5676,191,"143.00",2,144,"10.7","2026-02-05"
32055,8349,37,"0.00",2,1,"0.5","2026-02-05"
32056,5687,227,"20.00",0,20,"6.5","2026-02-05"
32057,6014,495,"2.00",4,4,"0.3","2026-02-05"
32058,6691,157,"19.00",1,20,"4.6","2026-02-05"
32059,6535,182,"39.00",1,40,"8.6","2026-02-05"
32060,4998,256,"29.00",1,30,"7.8","2026-02-05"
32061,5674,188,"40.00",0,40,"13.1","2026-02-05"
32062,3431,297,"69.00",12,77,"15.4","2026-02-05"
32063,3769,660,"14.00",10,21,"12.7","2026-02-05"
32064,6102,401,"53.00",9,60,"2.6","2026-02-05"
32065,8442,250,"20.00",0,20,"6.6","2026-02-05"
32066,3522,364,"3.00",0,3,"1.3","2026-02-05"
32067,5688,191,"39.00",1,40,"6","2026-02-05"
32068,3782,660,"18.00",5,21,"10.8","2026-02-05"
32069,3776,660,"38.00",12,42,"10.3","2026-02-05"
32070,3783,364,"2.00",1,3,"2.3","2026-02-05"
32071,3796,660,"19.00",2,21,"8.1","2026-02-05"
32072,5695,183,"20.00",0,20,"12.6","2026-02-05"
32073,3797,660,"21.00",0,21,"14.2","2026-02-05"
32074,5299,348,"13.00",4,15,"1.8","2026-02-05"
32075,1797,198,"80.00",4,84,"16.8","2026-02-05"
32076,6010,291,"19.00",1,20,"2.6","2026-02-05"
32077,5674,236,"20.00",0,20,"15.6","2026-02-05"
32078,6691,200,"19.00",1,20,"7.6","2026-02-05"
32079,3787,15,"3.00",0,3,"2.9","2026-02-05"
32080,6003,144,"60.00",11,68,"10","2026-02-05"
32081,5686,183,"2.00",0,2,"32.9","2026-02-05"
32082,2347,73,"0.00",64,5,"0.5","2026-02-05"
32083,5686,37,"1.00",0,1,"1.7","2026-02-05"
32084,3787,364,"2.00",1,3,"2.2","2026-02-05"
32085,6691,65,"20.00",0,20,"19","2026-02-05"
32086,7910,71,"12.00",5,15,"0.9","2026-02-05"
32087,6686,425,"14.00",0,14,"1.5","2026-02-05"
32088,6004,425,"12.00",2,14,"1.3","2026-02-05"
32089,6639,192,"96.00",4,100,"9.2","2026-02-05"
32090,3431,655,"25.00",21,34,"6.4","2026-02-05"
32091,5688,227,"19.00",1,20,"5.5","2026-02-05"
32092,5674,248,"40.00",0,40,"9.3","2026-02-05"
32093,8741,255,"20.00",0,20,"4.3","2026-02-05"
32094,7855,248,"20.00",0,20,"2.6","2026-02-05"
32095,5687,192,"60.00",0,60,"5.3","2026-02-05"
32096,8260,183,"20.00",0,20,"7.3","2026-02-05"
32097,3799,15,"3.00",0,3,"0.9","2026-02-05"
32098,5681,236,"30.00",0,30,"19.8","2026-02-05"
32099,5677,194,"40.00",0,40,"4.8","2026-02-05"
32100,3607,520,"112.00",7,118,"11.2","2026-02-05"
32101,4013,348,"13.00",2,15,"9.3","2026-02-05"
32102,5299,297,"43.00",1,44,"8.8","2026-02-05"
32103,5689,188,"20.00",0,20,"9.9","2026-02-05"
32104,5680,191,"59.00",1,60,"7.4","2026-02-05"
32105,6639,185,"20.00",0,20,"9.2","2026-02-05"
32106,5789,191,"73.00",1,74,"14.8","2026-02-05"
32107,6003,421,"11.00",0,11,"2.2","2026-02-05"
32108,3769,364,"1.00",7,3,"0.5","2026-02-05"
32109,5683,273,"15.00",0,15,"6.4","2026-02-05"
32110,6018,495,"20.00",3,22,"1.5","2026-02-05"
32111,3783,15,"2.00",3,3,"0.6","2026-02-05"
32112,8349,11,"30.00",0,30,"2.5","2026-02-05"
32113,6639,273,"14.00",1,15,"7.3","2026-02-05"
32114,5683,185,"20.00",0,20,"12","2026-02-05"
32115,3791,660,"18.00",6,21,"3","2026-02-05"
32116,3522,15,"3.00",0,3,"1.5","2026-02-05"
32117,8711,103,"15.00",0,15,"1.1","2026-02-05"
32118,3799,364,"3.00",0,3,"4.6","2026-02-05"
32119,4729,28,"24.50",16,28,"2","2026-02-05"
32120,5681,209,"90.00",0,90,"20","2026-02-05"
32121,5663,396,"0.00",3,1,"1","2026-02-05"
32122,5663,36,"5.00",6,8,"1.3","2026-02-05"
32123,5663,433,"0.00",5,1,"1.1","2026-02-05"
32124,7910,610,"76.00",2,78,"15.6","2026-02-05"
32125,6219,228,"19.00",1,20,"7.4","2026-02-05"
32126,3791,364,"1.00",3,3,"1","2026-02-05"
32127,3799,660,"20.00",3,21,"9.4","2026-02-05"
32128,5693,313,"96.00",5,100,"6.3","2026-02-05"
32129,7939,195,"17.00",3,20,"3","2026-02-05"
32130,6608,255,"4.00",0,4,"2.8","2026-02-05"
32131,6691,508,"19.00",1,20,"1.9","2026-02-05"
32132,5695,191,"40.00",0,40,"5.6","2026-02-05"
32133,8704,24,"19.00",5,24,"0.3","2026-02-05"
32134,8741,256,"20.00",0,20,"2.6","2026-02-05"
32135,5596,46,"15.00",0,15,"1.9","2026-02-05"
32136,5692,248,"19.00",1,20,"3.8","2026-02-05"
32137,8711,27,"7.00",0,7,"2.2","2026-02-05"
32138,5689,248,"20.00",0,20,"3.1","2026-02-05"
32139,6608,320,"3.00",1,4,"2.1","2026-02-05"
32140,6013,495,"12.00",0,12,"0.8","2026-02-05"
32141,5680,190,"19.00",1,20,"6.5","2026-02-05"
32142,8117,194,"36.00",5,40,"4.5","2026-02-05"
32143,7855,24,"27.00",2,29,"2.4","2026-02-05"
32144,7105,80,"14.00",2,15,"1.8","2026-02-05"
32145,8294,276,"183.00",4,187,"21.1","2026-02-05"
32146,8497,375,"197.00",3,200,"23.9","2026-02-05"
32147,6608,387,"3.00",1,4,"3.5","2026-02-05"
32148,5652,396,"0.00",7,1,"0.7","2026-02-05"
32149,5652,36,"6.00",2,8,"1.8","2026-02-05"
32150,5652,433,"1.00",0,1,"2.5","2026-02-05"
32151,6013,307,"14.00",0,14,"15.8","2026-02-05"
32152,4729,295,"42.00",2,44,"10.3","2026-02-05"
32153,7361,73,"5.75",19,10,"0.2","2026-02-05"
32154,7422,183,"20.00",0,20,"18.7","2026-02-05"
32155,7105,112,"14.00",1,15,"5.4","2026-02-05"
32156,5693,208,"49.00",2,50,"8","2026-02-05"
32157,4953,264,"16.00",6,20,"0.8","2026-02-05"
32158,2340,73,"1.50",16,5,"0.6","2026-02-05"
32159,7105,255,"4.00",0,4,"8.9","2026-02-05"
32160,7105,320,"4.00",0,4,"9.2","2026-02-05"
32161,7105,387,"3.00",1,4,"5.1","2026-02-05"
32162,4270,233,"21.00",0,21,"19.4","2026-02-05"
32163,6535,281,"37.00",3,40,"7.7","2026-02-05"
32164,7914,524,"69.00",1,70,"7.7","2026-02-05"
32165,842,519,"35.00",2,37,"7.4","2026-02-05"
32166,6013,387,"16.00",6,20,"3.6","2026-02-05"
32167,3791,15,"1.00",5,3,"1","2026-02-05"
32168,3769,15,"1.00",4,3,"0.2","2026-02-05"
32169,6639,191,"99.00",1,100,"12.1","2026-02-05"
32170,2849,182,"496.00",11,507,"8.4","2026-02-05"
32171,411,245,"20.00",5,24,"0.9","2026-02-05"
32172,8353,24,"65.00",9,71,"6.5","2026-02-05"
32173,4598,348,"30.00",0,30,"10.8","2026-02-05"
32174,7855,28,"4.50",2,5,"0.6","2026-02-05"
32175,8353,183,"20.00",0,20,"24.5","2026-02-05"
32176,7105,495,"3.00",1,4,"1.2","2026-02-05"
32177,5654,316,"20.00",0,20,"1.6","2026-02-05"
32178,6690,750,"22.00",6,26,"1.1","2026-02-05"
32179,4729,37,"5.75",1,6,"1.8","2026-02-05"
32180,5648,316,"19.00",1,20,"1.6","2026-02-05"
32181,8353,307,"20.00",0,20,"23.1","2026-02-05"
32182,6018,387,"19.00",1,20,"3.4","2026-02-05"
32183,5650,396,"0.00",4,1,"0.7","2026-02-05"
32184,5650,36,"4.00",12,8,"1.3","2026-02-05"
32185,5650,433,"0.00",2,1,"0.9","2026-02-05"
32186,5660,316,"19.00",2,20,"2.2","2026-02-05"
32187,6018,307,"14.00",0,14,"13.3","2026-02-05"
32188,3789,364,"3.00",0,3,"0.2","2026-02-05"
32189,4598,297,"174.00",2,176,"17.6","2026-02-05"
32190,6002,495,"7.00",4,10,"0.7","2026-02-05"
32191,6535,209,"39.00",1,40,"27.7","2026-02-05"
32192,5652,316,"20.00",0,20,"1.4","2026-02-05"
32193,7855,11,"30.00",0,30,"5.2","2026-02-05"
32194,5656,621,"25.00",120,73,"5.9","2026-02-05"
32195,6003,521,"16.00",0,16,"3.2","2026-02-05"
32196,6535,236,"42.00",0,42,"30.4","2026-02-05"
32197,3789,660,"18.00",7,21,"5.2","2026-02-05"
32198,8294,190,"28.00",2,30,"3.3","2026-02-05"
32199,8185,183,"39.00",2,41,"4.8","2026-02-05"
32200,6756,255,"3.00",1,4,"2.6","2026-02-05"
32201,839,519,"39.00",0,39,"7.8","2026-02-05"
32202,6608,9,"1.25",22,5,"0.3","2026-02-05"
32203,8353,280,"20.00",0,20,"18.2","2026-02-05"
32204,834,519,"20.00",0,20,"4","2026-02-05"
32205,7855,191,"40.00",0,40,"11.2","2026-02-05"
32206,5663,428,"19.00",1,20,"0.9","2026-02-05"
32207,7910,182,"278.00",2,280,"31.9","2026-02-05"
32208,5726,15,"0.00",63,10,"0.7","2026-02-05"
32209,5662,396,"1.00",0,1,"1.3","2026-02-05"
32210,5662,36,"7.00",1,8,"2","2026-02-05"
32211,5662,433,"1.00",0,1,"1","2026-02-05"
32212,5650,621,"192.00",54,219,"11","2026-02-05"
32213,8288,183,"19.00",1,20,"13.8","2026-02-05"
32214,6756,320,"2.00",2,4,"2.1","2026-02-05"
32215,2791,183,"20.00",0,20,"7.2","2026-02-05"
32216,5761,384,"14.00",1,15,"1.1","2026-02-05"
32217,5653,396,"0.00",3,1,"1.1","2026-02-05"
32218,5653,36,"2.00",26,8,"1.4","2026-02-05"
32219,5653,433,"0.00",4,1,"1","2026-02-05"
32220,8442,462,"18.00",2,20,"1.3","2026-02-05"
32221,8255,183,"120.00",0,120,"6.4","2026-02-05"
32222,7855,280,"20.00",0,20,"15.8","2026-02-05"
32223,6882,256,"15.00",0,15,"6.8","2026-02-05"
32224,5650,144,"0.00",32,4,"2.7","2026-02-05"
32225,4029,183,"20.00",0,20,"26.7","2026-02-05"
32226,6756,387,"1.00",3,4,"1.3","2026-02-05"
32227,6014,387,"16.00",6,20,"0.5","2026-02-05"
32228,5192,210,"36.00",11,40,"9.5","2026-02-05"
32229,8195,384,"45.00",0,45,"10","2026-02-05"
32230,1560,245,"13.00",21,24,"0.8","2026-02-05"
32231,8353,195,"98.00",2,100,"19.4","2026-02-05"
32232,3780,660,"18.00",5,21,"7.6","2026-02-05"
32233,834,103,"12.00",3,15,"2.6","2026-02-05"
32234,4248,183,"20.00",0,20,"14.6","2026-02-05"
32235,6771,594,"125.00",6,130,"15.7","2026-02-05"
32236,4344,16,"5.00",0,5,"2","2026-02-05"
32237,5192,208,"269.00",11,279,"10.3","2026-02-05"
32238,8466,191,"20.00",0,20,"9.1","2026-02-05"
32239,1918,198,"98.00",0,98,"9.8","2026-02-05"
32240,4013,297,"90.00",5,95,"19","2026-02-05"
32241,5660,445,"17.00",4,20,"3.9","2026-02-05"
32242,1873,198,"100.00",2,102,"20.4","2026-02-05"
32243,6231,256,"128.00",8,135,"2.9","2026-02-05"
32244,8294,507,"98.00",2,100,"18","2026-02-05"
32245,8195,103,"74.00",1,75,"10.2","2026-02-05"
32246,3780,15,"2.00",5,3,"0.9","2026-02-05"
32247,8071,422,"64.00",19,80,"1.2","2026-02-05"
32248,3770,15,"3.00",0,3,"1.3","2026-02-05"
32249,8282,24,"8.00",13,14,"1","2026-02-05"
32250,6690,616,"19.00",1,20,"1","2026-02-05"
32251,5648,445,"20.00",0,20,"2.1","2026-02-05"
32252,3780,364,"2.00",1,3,"1.3","2026-02-05"
32253,409,245,"13.00",18,23,"0.8","2026-02-05"
32254,1906,198,"118.00",5,122,"24.4","2026-02-05"
32255,8447,439,"1.00",0,1,"15","2026-02-05"
32256,2300,16,"1.00",4,2,"0.4","2026-02-05"
32257,2300,430,"0.00",1,1,"0.5","2026-02-05"
32258,2300,61,"0.00",3,1,"0.6","2026-02-05"
32259,2300,44,"0.00",1,1,"1.2","2026-02-05"
32260,8195,32,"176.00",4,180,"13.2","2026-02-05"
32261,4032,348,"14.00",1,15,"6.7","2026-02-05"
32262,8185,280,"45.00",5,50,"2.8","2026-02-05"
32263,8195,46,"238.00",2,240,"14.8","2026-02-05"
32264,4355,348,"14.00",1,15,"9","2026-02-05"
32265,4016,348,"12.00",4,14,"4.5","2026-02-05"
32266,7910,292,"20.00",0,20,"4.7","2026-02-05"
32267,1417,27,"4.00",1,5,"1.2","2026-02-05"
32268,3770,660,"19.00",4,21,"10.9","2026-02-05"
32269,8185,190,"20.00",0,20,"14.8","2026-02-05"
32270,4013,9,"4.25",3,5,"1.4","2026-02-05"
32271,4032,297,"21.00",0,21,"4.2","2026-02-05"
32272,8113,183,"117.00",3,120,"19.9","2026-02-05"
32273,8282,88,"27.00",6,31,"2.8","2026-02-05"
32274,4355,297,"51.00",1,52,"10.4","2026-02-05"
32275,8185,24,"11.00",0,11,"5.3","2026-02-05"
32276,1993,198,"100.00",8,108,"21.6","2026-02-05"
32277,6756,495,"4.00",0,4,"1.2","2026-02-05"
32278,4226,297,"83.00",1,84,"16.8","2026-02-05"
32279,7536,55,"14.00",1,15,"3.1","2026-02-05"
32280,1879,198,"30.00",5,33,"3.3","2026-02-05"
32281,6011,425,"21.00",12,28,"1.6","2026-02-05"
32282,4226,348,"15.00",0,15,"11.4","2026-02-05"
32283,8282,192,"27.00",4,30,"4.6","2026-02-05"
32284,4087,384,"10.00",19,15,"1.3","2026-02-05"
32285,1890,183,"21.00",0,21,"15.7","2026-02-05"
32286,7019,390,"20.00",0,20,"2.3","2026-02-05"
32287,7536,54,"13.00",4,15,"2.7","2026-02-05"
32288,4226,198,"20.00",0,20,"30.8","2026-02-05"
32289,5557,16,"1.75",1,2,"0.5","2026-02-05"
32290,7742,271,"20.00",0,20,"15.2","2026-02-05"
32291,2308,16,"1.00",1,2,"0.2","2026-02-05"
32292,2308,430,"0.00",14,1,"0.3","2026-02-05"
32293,2308,61,"1.00",0,1,"0.9","2026-02-05"
32294,2308,44,"0.00",3,1,"1.1","2026-02-05"
32295,8321,183,"100.00",0,100,"26.7","2026-02-05"
32296,5687,335,"20.00",0,20,"7.2","2026-02-05"
32297,8282,11,"29.00",1,30,"7.6","2026-02-05"
32298,3716,28,"9.75",1,10,"2","2026-02-05"
32299,6568,319,"24.00",6,30,"0.9","2026-02-05"
32300,7742,233,"98.00",2,100,"9.4","2026-02-05"
32301,7117,28,"1.50",15,5,"1.5","2026-02-05"
32302,7016,390,"20.00",0,20,"2.7","2026-02-05"
32303,3760,188,"19.00",1,20,"2.4","2026-02-05"
32304,4016,297,"73.00",6,77,"15.4","2026-02-05"
32305,7867,183,"39.00",1,40,"22.6","2026-02-05"
32306,7742,374,"19.00",1,20,"5.7","2026-02-05"
